ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
French-35_dull-1-1,French-35_dull-1,e.m.u.s.e,820,false,expert,Kessler2001,,,
German-35_dull-1-1,German-35_dull-1,ʃ.t.u.m.p͡f,819,false,expert,Kessler2001,,,
Hawaiian-35_dull-1-1,Hawaiian-35_dull-1,k.uː.m.uː.m.uː,826,false,expert,Kessler2001,,,
Latin-35_dull-1-1,Latin-35_dull-1,h.e.b.e.t,825,false,expert,Kessler2001,,,
Navajo-35_dull-1-1,Navajo-35_dull-1,d.eː.n.i,824,false,expert,Kessler2001,,,
Turkish-35_dull-1-1,Turkish-35_dull-1,k.ø.r,822,false,expert,Kessler2001,,,
Albanian-36_dust-1-1,Albanian-36_dust-1,p.l.u.h.u.r,1122,false,expert,Kessler2001,,,
English-36_dust-1-1,English-36_dust-1,d.ə.s.t,1120,false,expert,Kessler2001,,,
French-36_dust-1-1,French-36_dust-1,p.u.s.j.ɛ.r,1119,false,expert,Kessler2001,,,
German-36_dust-1-1,German-36_dust-1,ʃ.t.au.b,1118,false,expert,Kessler2001,,,
Hawaiian-36_dust-1-1,Hawaiian-36_dust-1,ʔ.e.h.u,1124,false,expert,Kessler2001,,,
Latin-36_dust-1-1,Latin-36_dust-1,p.u.l.w.i.s,1119,false,expert,Kessler2001,,,
Navajo-36_dust-1-1,Navajo-36_dust-1,ɬ.eː.ʒ,1123,false,expert,Kessler2001,,,
Turkish-36_dust-1-1,Turkish-36_dust-1,t.o.z,1121,false,expert,Kessler2001,,,
Albanian-37_ear-1-1,Albanian-37_ear-1,v.e.ʃ,438,false,expert,Kessler2001,,,
English-37_ear-1-1,English-37_ear-1,ɪ.r,438,false,expert,Kessler2001,,,
French-37_ear-1-1,French-37_ear-1,ɔ.r.ɛ.j,438,false,expert,Kessler2001,,,
German-37_ear-1-1,German-37_ear-1,oː.r,438,false,expert,Kessler2001,,,
Hawaiian-37_ear-1-1,Hawaiian-37_ear-1,p.e.p.e.i.a.o,441,false,expert,Kessler2001,,,
Latin-37_ear-1-1,Latin-37_ear-1,au.r.i,438,false,expert,Kessler2001,,,
Navajo-37_ear-1-1,Navajo-37_ear-1,ʤ.aː.ʔ,440,false,expert,Kessler2001,,,
Turkish-37_ear-1-1,Turkish-37_ear-1,k.u.l.a.k,439,false,expert,Kessler2001,,,
Albanian-38_earth-1-1,Albanian-38_earth-1,ð.e.r,69,false,expert,Kessler2001,,,
English-38_earth-1-1,English-38_earth-1,ə.r.θ,66,false,expert,Kessler2001,,,
French-38_earth-1-1,French-38_earth-1,t.ɛ.r,67,false,expert,Kessler2001,,,
German-38_earth-1-1,German-38_earth-1,eː.r.d.ə,66,false,expert,Kessler2001,,,
Hawaiian-38_earth-1-1,Hawaiian-38_earth-1,l.e.p.o,71,false,expert,Kessler2001,,,
Latin-38_earth-1-1,Latin-38_earth-1,t.e.rː.a,67,false,expert,Kessler2001,,,
Navajo-38_earth-1-1,Navajo-38_earth-1,ɬ.eː.ʒ,70,false,expert,Kessler2001,,,
Turkish-38_earth-1-1,Turkish-38_earth-1,t.o.p.r.a.k,68,false,expert,Kessler2001,,,
Albanian-39_eat-1-1,Albanian-39_eat-1,h.a,119,false,expert,Kessler2001,,,
English-39_eat-1-1,English-39_eat-1,i.t,116,false,expert,Kessler2001,,,
French-39_eat-1-1,French-39_eat-1,m.ɑ̃.ʒ.e,117,false,expert,Kessler2001,,,
German-39_eat-1-1,German-39_eat-1,e.s,116,false,expert,Kessler2001,,,
Hawaiian-39_eat-1-1,Hawaiian-39_eat-1,ʔ.a.i,121,false,expert,Kessler2001,,,
Latin-39_eat-1-1,Latin-39_eat-1,e.d.e,116,false,expert,Kessler2001,,,
Navajo-39_eat-1-1,Navajo-39_eat-1,ʔ.a.j.ã́,120,false,expert,Kessler2001,,,
Turkish-39_eat-1-1,Turkish-39_eat-1,j.e,118,false,expert,Kessler2001,,,
Albanian-40_egg-1-1,Albanian-40_egg-1,v.e.z,1222,false,expert,Kessler2001,,,
English-40_egg-1-1,English-40_egg-1,ɛ.g,1222,false,expert,Kessler2001,,,
French-40_egg-1-1,French-40_egg-1,œ.f,1222,false,expert,Kessler2001,,,
German-40_egg-1-1,German-40_egg-1,ai,1222,false,expert,Kessler2001,,,
Hawaiian-40_egg-1-1,Hawaiian-40_egg-1,h.u.a,1225,false,expert,Kessler2001,,,
Latin-40_egg-1-1,Latin-40_egg-1,oː.w.o,1222,false,expert,Kessler2001,,,
Navajo-40_egg-1-1,Navajo-40_egg-1,j.ẽː.ʒ.iː,1224,false,expert,Kessler2001,,,
Turkish-40_egg-1-1,Turkish-40_egg-1,j.u.m.u.r.t.a,1223,false,expert,Kessler2001,,,
Albanian-41_eye-1-1,Albanian-41_eye-1,s.y.r,708,false,expert,Kessler2001,,,
English-41_eye-1-1,English-41_eye-1,ai,706,false,expert,Kessler2001,,,
French-41_eye-1-1,French-41_eye-1,œ.j,706,false,expert,Kessler2001,,,
German-41_eye-1-1,German-41_eye-1,au.g.ə,706,false,expert,Kessler2001,,,
Hawaiian-41_eye-1-1,Hawaiian-41_eye-1,m.a.k.a,710,false,expert,Kessler2001,,,
Latin-41_eye-1-1,Latin-41_eye-1,o.k.u.l.o,706,false,expert,Kessler2001,,,
Navajo-41_eye-1-1,Navajo-41_eye-1,n.aː.ʔ,709,false,expert,Kessler2001,,,
Turkish-41_eye-1-1,Turkish-41_eye-1,g.ø.z,707,false,expert,Kessler2001,,,
Albanian-42_fall-1-1,Albanian-42_fall-1,b.i.e,223,false,expert,Kessler2001,,,
English-42_fall-1-1,English-42_fall-1,f.ɔ.l,220,false,expert,Kessler2001,,,
French-42_fall-1-1,French-42_fall-1,t.ɔ̃.b.e,221,false,expert,Kessler2001,,,
German-42_fall-1-1,German-42_fall-1,f.a.l,220,false,expert,Kessler2001,,,
Hawaiian-42_fall-1-1,Hawaiian-42_fall-1,h.i.n.a,226,false,expert,Kessler2001,,,
Latin-42_fall-1-1,Latin-42_fall-1,k.a.d.e,225,false,expert,Kessler2001,,,
Navajo-42_fall-1-1,Navajo-42_fall-1,n.aː.tˡ.iː.ʃ,224,false,expert,Kessler2001,,,
Turkish-42_fall-1-1,Turkish-42_fall-1,d.y.ʃ,222,false,expert,Kessler2001,,,
Albanian-43_far-1-1,Albanian-43_far-1,l.a.r.g,191,false,expert,Kessler2001,,,
English-43_far-1-1,English-43_far-1,f.ɑ.r,188,false,expert,Kessler2001,,,
French-43_far-1-1,French-43_far-1,l.w.ɛ̃,189,false,expert,Kessler2001,,,
German-43_far-1-1,German-43_far-1,f.e.r.n,188,false,expert,Kessler2001,,,
Hawaiian-43_far-1-1,Hawaiian-43_far-1,m.a.m.a.o,193,false,expert,Kessler2001,,,
Latin-43_far-1-1,Latin-43_far-1,p.r.o.k.u.l,188,false,expert,Kessler2001,,,
Navajo-43_far-1-1,Navajo-43_far-1,n.i.z.a.h,192,false,expert,Kessler2001,,,
Turkish-43_far-1-1,Turkish-43_far-1,u.z.a.k,190,false,expert,Kessler2001,,,
Albanian-44_father-1-1,Albanian-44_father-1,b.a.b.ə,107,false,expert,Kessler2001,,,
English-44_father-1-1,English-44_father-1,f.ɑ.ð.ə.r,106,false,expert,Kessler2001,,,
French-44_father-1-1,French-44_father-1,p.ɛ.r,106,false,expert,Kessler2001,,,
German-44_father-1-1,German-44_father-1,f.aː.t.ə.r,106,false,expert,Kessler2001,,,
Hawaiian-44_father-1-1,Hawaiian-44_father-1,m.a.k.u.a.k.aː.n.e,109,false,expert,Kessler2001,,,
Latin-44_father-1-1,Latin-44_father-1,p.a.t.r,106,false,expert,Kessler2001,,,
Navajo-44_father-1-1,Navajo-44_father-1,t.aː.ʔ,108,false,expert,Kessler2001,,,
Turkish-44_father-1-1,Turkish-44_father-1,b.a.b.a,107,false,expert,Kessler2001,,,
Albanian-45_feather-1-1,Albanian-45_feather-1,p.e.n.d,748,false,expert,Kessler2001,,,
English-45_feather-1-1,English-45_feather-1,f.ɛ.ð.ə.r,745,false,expert,Kessler2001,,,
French-45_feather-1-1,French-45_feather-1,p.l.y.m,746,false,expert,Kessler2001,,,
German-45_feather-1-1,German-45_feather-1,f.eː.d.ə.r,745,false,expert,Kessler2001,,,
Hawaiian-45_feather-1-1,Hawaiian-45_feather-1,h.u.l.u,750,false,expert,Kessler2001,,,
Latin-45_feather-1-1,Latin-45_feather-1,p.e.nː.a,745,false,expert,Kessler2001,,,
Navajo-45_feather-1-1,Navajo-45_feather-1,tˀ.a.ʔ,749,false,expert,Kessler2001,,,
Turkish-45_feather-1-1,Turkish-45_feather-1,t.y.j,747,false,expert,Kessler2001,,,
Albanian-46_few-1-1,Albanian-46_few-1,p.a.k,741,false,expert,Kessler2001,,,
English-46_few-1-1,English-46_few-1,f.j.u,741,false,expert,Kessler2001,,,
French-46_few-1-1,French-46_few-1,p.ø,741,false,expert,Kessler2001,,,
German-46_few-1-1,German-46_few-1,v.eː.n.i.g,740,false,expert,Kessler2001,,,
Hawaiian-46_few-1-1,Hawaiian-46_few-1,k.a.k.a.ʔ.i.k.a.h.i,744,false,expert,Kessler2001,,,
Latin-46_few-1-1,Latin-46_few-1,p.au.k.o,741,false,expert,Kessler2001,,,
Navajo-46_few-1-1,Navajo-46_few-1,d.i.k.w.iː,743,false,expert,Kessler2001,,,
Turkish-46_few-1-1,Turkish-46_few-1,a.z,742,false,expert,Kessler2001,,,
Albanian-47_fight-1-1,Albanian-47_fight-1,l.u.f.t.o,736,false,expert,Kessler2001,,,
English-47_fight-1-1,English-47_fight-1,f.ai.t,734,false,expert,Kessler2001,,,
French-47_fight-1-1,French-47_fight-1,b.a.t,733,false,expert,Kessler2001,,,
German-47_fight-1-1,German-47_fight-1,k.a.m.p͡f,732,false,expert,Kessler2001,,,
Hawaiian-47_fight-1-1,Hawaiian-47_fight-1,h.a.k.a.k.aː,739,false,expert,Kessler2001,,,
Latin-47_fight-1-1,Latin-47_fight-1,p.u.g.n.aː,738,false,expert,Kessler2001,,,
Navajo-47_fight-1-1,Navajo-47_fight-1,ʔ.a.h.i.g.ã́,737,false,expert,Kessler2001,,,
Turkish-47_fight-1-1,Turkish-47_fight-1,d.ø.v.y.ʃ,735,false,expert,Kessler2001,,,
Albanian-48_fire-1-1,Albanian-48_fire-1,z.j.a.rː,782,false,expert,Kessler2001,,,
English-48_fire-1-1,English-48_fire-1,f.ai.ə.r,779,false,expert,Kessler2001,,,
French-48_fire-1-1,French-48_fire-1,f.ø,780,false,expert,Kessler2001,,,
German-48_fire-1-1,German-48_fire-1,f.oi.ə.r,779,false,expert,Kessler2001,,,
Hawaiian-48_fire-1-1,Hawaiian-48_fire-1,a.h.i,785,false,expert,Kessler2001,,,
Latin-48_fire-1-1,Latin-48_fire-1,i.g.n.i,784,false,expert,Kessler2001,,,
Navajo-48_fire-1-1,Navajo-48_fire-1,k.õ.ʔ,783,false,expert,Kessler2001,,,
Turkish-48_fire-1-1,Turkish-48_fire-1,a.t.e.ʃ,781,false,expert,Kessler2001,,,
Albanian-49_fish-1-1,Albanian-49_fish-1,p.e.ʃ.k,353,false,expert,Kessler2001,,,
English-49_fish-1-1,English-49_fish-1,f.ɪ.ʃ,353,false,expert,Kessler2001,,,
French-49_fish-1-1,French-49_fish-1,p.w.a.s.ɔ̃,353,false,expert,Kessler2001,,,
German-49_fish-1-1,German-49_fish-1,f.i.ʃ,353,false,expert,Kessler2001,,,
Hawaiian-49_fish-1-1,Hawaiian-49_fish-1,i.ʔ.a,356,false,expert,Kessler2001,,,
Latin-49_fish-1-1,Latin-49_fish-1,p.i.s.k.i,353,false,expert,Kessler2001,,,
Navajo-49_fish-1-1,Navajo-49_fish-1,ɬ.oː.ʔ,355,false,expert,Kessler2001,,,
Turkish-49_fish-1-1,Turkish-49_fish-1,b.a.l.ɯ.k,354,false,expert,Kessler2001,,,
Albanian-50_five-1-1,Albanian-50_five-1,p.e.s.ə,201,false,expert,Kessler2001,,,
English-50_five-1-1,English-50_five-1,f.ai.v,201,false,expert,Kessler2001,,,
French-50_five-1-1,French-50_five-1,s.ɛ̃.k,201,false,expert,Kessler2001,,,
German-50_five-1-1,German-50_five-1,f.y.n.f,201,false,expert,Kessler2001,,,
Hawaiian-50_five-1-1,Hawaiian-50_five-1,l.i.m.a,204,false,expert,Kessler2001,,,
Latin-50_five-1-1,Latin-50_five-1,kw.iː.n.kw.e,201,false,expert,Kessler2001,,,
Navajo-50_five-1-1,Navajo-50_five-1,ʔ.a.ʃ.dˡ.a.ʔ,203,false,expert,Kessler2001,,,
Turkish-50_five-1-1,Turkish-50_five-1,b.e.ʃ,202,false,expert,Kessler2001,,,
Albanian-51_flow-1-1,Albanian-51_flow-1,rː.e.ð,1177,false,expert,Kessler2001,,,
English-51_flow-1-1,English-51_flow-1,f.l.o,1174,false,expert,Kessler2001,,,
French-51_flow-1-1,French-51_flow-1,k.u.l.e,1175,false,expert,Kessler2001,,,
German-51_flow-1-1,German-51_flow-1,f.l.iː.s,1174,false,expert,Kessler2001,,,
Hawaiian-51_flow-1-1,Hawaiian-51_flow-1,k.a.h.e,1180,false,expert,Kessler2001,,,
Latin-51_flow-1-1,Latin-51_flow-1,f.l.u.e,1179,false,expert,Kessler2001,,,
Navajo-51_flow-1-1,Navajo-51_flow-1,j.i.g.eː.h,1178,false,expert,Kessler2001,,,
Turkish-51_flow-1-1,Turkish-51_flow-1,a.k,1176,false,expert,Kessler2001,,,
Albanian-52_flower-1-1,Albanian-52_flower-1,l.u.l,423,false,expert,Kessler2001,,,
English-52_flower-1-1,English-52_flower-1,f.l.au.ə.r,421,false,expert,Kessler2001,,,
French-52_flower-1-1,French-52_flower-1,f.l.œ.r,421,false,expert,Kessler2001,,,
German-52_flower-1-1,German-52_flower-1,b.l.uː.m,421,false,expert,Kessler2001,,,
Hawaiian-52_flower-1-1,Hawaiian-52_flower-1,p.u.a,425,false,expert,Kessler2001,,,
Latin-52_flower-1-1,Latin-52_flower-1,f.l.oː.s,421,false,expert,Kessler2001,,,
Navajo-52_flower-1-1,Navajo-52_flower-1,ʧˀ.i.l.ay.t.a.h,424,false,expert,Kessler2001,,,
Turkish-52_flower-1-1,Turkish-52_flower-1,ʧ.i.ʧ.e.k,422,false,expert,Kessler2001,,,
Albanian-53_fly-1-1,Albanian-53_fly-1,f.l.u.t.u.r.o,844,false,expert,Kessler2001,,,
English-53_fly-1-1,English-53_fly-1,f.l.ai,841,false,expert,Kessler2001,,,
French-53_fly-1-1,French-53_fly-1,v.ɔ.l.e,842,false,expert,Kessler2001,,,
German-53_fly-1-1,German-53_fly-1,f.l.iː.g,841,false,expert,Kessler2001,,,
Hawaiian-53_fly-1-1,Hawaiian-53_fly-1,l.e.l.e,846,false,expert,Kessler2001,,,
Latin-53_fly-1-1,Latin-53_fly-1,w.o.l.aː,842,false,expert,Kessler2001,,,
Navajo-53_fly-1-1,Navajo-53_fly-1,j.i.tˀ.a.h,845,false,expert,Kessler2001,,,
Turkish-53_fly-1-1,Turkish-53_fly-1,u.ʧ,843,false,expert,Kessler2001,,,
Albanian-54_fog-1-1,Albanian-54_fog-1,m.j.e.g.u.ł,470,false,expert,Kessler2001,,,
English-54_fog-1-1,English-54_fog-1,f.ɑ.g,468,false,expert,Kessler2001,,,
French-54_fog-1-1,French-54_fog-1,b.r.u.j.a.r,467,false,expert,Kessler2001,,,
German-54_fog-1-1,German-54_fog-1,n.eː.b.ə.l,466,false,expert,Kessler2001,,,
Hawaiian-54_fog-1-1,Hawaiian-54_fog-1,ʔ.o.h.u,472,false,expert,Kessler2001,,,
Latin-54_fog-1-1,Latin-54_fog-1,n.e.b.u.l.a,466,false,expert,Kessler2001,,,
Navajo-54_fog-1-1,Navajo-54_fog-1,ay.h.i,471,false,expert,Kessler2001,,,
Turkish-54_fog-1-1,Turkish-54_fog-1,s.i.s,469,false,expert,Kessler2001,,,
Albanian-55_foot-1-1,Albanian-55_foot-1,k.ə.m.b,229,false,expert,Kessler2001,,,
English-55_foot-1-1,English-55_foot-1,f.ʊ.t,227,false,expert,Kessler2001,,,
French-55_foot-1-1,French-55_foot-1,p.j.e,227,false,expert,Kessler2001,,,
German-55_foot-1-1,German-55_foot-1,f.uː.s,227,false,expert,Kessler2001,,,
Hawaiian-55_foot-1-1,Hawaiian-55_foot-1,w.aː.w.a.e,231,false,expert,Kessler2001,,,
Latin-55_foot-1-1,Latin-55_foot-1,p.e.d,227,false,expert,Kessler2001,,,
Navajo-55_foot-1-1,Navajo-55_foot-1,k.eː.ʔ,230,false,expert,Kessler2001,,,
Turkish-55_foot-1-1,Turkish-55_foot-1,a.j.a.k,228,false,expert,Kessler2001,,,
Albanian-56_four-1-1,Albanian-56_four-1,k.a.t.ə.r,20,false,expert,Kessler2001,,,
English-56_four-1-1,English-56_four-1,f.ɔ.r,20,false,expert,Kessler2001,,,
French-56_four-1-1,French-56_four-1,k.a.t.r,20,false,expert,Kessler2001,,,
German-56_four-1-1,German-56_four-1,f.iː.r,20,false,expert,Kessler2001,,,
Hawaiian-56_four-1-1,Hawaiian-56_four-1,h.aː,23,false,expert,Kessler2001,,,
Latin-56_four-1-1,Latin-56_four-1,kw.a.tː.u.o.r,20,false,expert,Kessler2001,,,
Navajo-56_four-1-1,Navajo-56_four-1,d.ĩː.ʔ,22,false,expert,Kessler2001,,,
Turkish-56_four-1-1,Turkish-56_four-1,d.ø.r.t,21,false,expert,Kessler2001,,,
Albanian-57_freeze-1-1,Albanian-57_freeze-1,n.g.r.i,376,false,expert,Kessler2001,,,
English-57_freeze-1-1,English-57_freeze-1,f.r.i.z,373,false,expert,Kessler2001,,,
French-57_freeze-1-1,French-57_freeze-1,ʒ.ɛ.l.e,374,false,expert,Kessler2001,,,
German-57_freeze-1-1,German-57_freeze-1,f.r.iː.r,373,false,expert,Kessler2001,,,
Hawaiian-57_freeze-1-1,Hawaiian-57_freeze-1,h.o.ʔ.o.p.a.ʔ.a,378,false,expert,Kessler2001,,,
Latin-57_freeze-1-1,Latin-57_freeze-1,g.e.l.aː,374,false,expert,Kessler2001,,,
Navajo-57_freeze-1-1,Navajo-57_freeze-1,j.i.ʃ.t.i.n,377,false,expert,Kessler2001,,,
Turkish-57_freeze-1-1,Turkish-57_freeze-1,d.o.n,375,false,expert,Kessler2001,,,
Albanian-58_fruit-1-1,Albanian-58_fruit-1,p.e.m,1102,false,expert,Kessler2001,,,
English-58_fruit-1-1,English-58_fruit-1,f.r.u.t,1100,false,expert,Kessler2001,,,
French-58_fruit-1-1,French-58_fruit-1,f.r.ɥ.i,1100,false,expert,Kessler2001,,,
German-58_fruit-1-1,German-58_fruit-1,f.r.u.x.t,1100,false,expert,Kessler2001,,,
Hawaiian-58_fruit-1-1,Hawaiian-58_fruit-1,h.u.a,1104,false,expert,Kessler2001,,,
Latin-58_fruit-1-1,Latin-58_fruit-1,p.oː.m.o,1102,false,expert,Kessler2001,,,
Navajo-58_fruit-1-1,Navajo-58_fruit-1,b.i.n.eː.s.tˀ.ã.ʔ,1103,false,expert,Kessler2001,,,
Turkish-58_fruit-1-1,Turkish-58_fruit-1,m.e.j.v.a,1101,false,expert,Kessler2001,,,
Albanian-59_full-1-1,Albanian-59_full-1,p.l.o.t,503,false,expert,Kessler2001,,,
English-59_full-1-1,English-59_full-1,f.ʊ.l,503,false,expert,Kessler2001,,,
French-59_full-1-1,French-59_full-1,p.l.ɛ.n,503,false,expert,Kessler2001,,,
German-59_full-1-1,German-59_full-1,f.o.l,503,false,expert,Kessler2001,,,
Hawaiian-59_full-1-1,Hawaiian-59_full-1,p.i.h.a,506,false,expert,Kessler2001,,,
Latin-59_full-1-1,Latin-59_full-1,p.l.eː.n.o,503,false,expert,Kessler2001,,,
Navajo-59_full-1-1,Navajo-59_full-1,h.a.d.i.b.i.n,505,false,expert,Kessler2001,,,
Turkish-59_full-1-1,Turkish-59_full-1,d.o.l.u,504,false,expert,Kessler2001,,,
Albanian-60_give-1-1,Albanian-60_give-1,j.e.p,936,false,expert,Kessler2001,,,
English-60_give-1-1,English-60_give-1,g.ɪ.v,933,false,expert,Kessler2001,,,
French-60_give-1-1,French-60_give-1,d.ɔ.n.e,934,false,expert,Kessler2001,,,
German-60_give-1-1,German-60_give-1,g.eː.b,933,false,expert,Kessler2001,,,
Hawaiian-60_give-1-1,Hawaiian-60_give-1,h.aː.ʔ.a.w.i,938,false,expert,Kessler2001,,,
Latin-60_give-1-1,Latin-60_give-1,d.a,934,false,expert,Kessler2001,,,
Navajo-60_give-1-1,Navajo-60_give-1,n.i.ʔ.aː.h,937,false,expert,Kessler2001,,,
Turkish-60_give-1-1,Turkish-60_give-1,v.e.r,935,false,expert,Kessler2001,,,
Albanian-61_go-1-1,Albanian-61_go-1,ʃ.k.o,62,false,expert,Kessler2001,,,
English-61_go-1-1,English-61_go-1,g.o,59,false,expert,Kessler2001,,,
French-61_go-1-1,French-61_go-1,v,60,false,expert,Kessler2001,,,
German-61_go-1-1,German-61_go-1,g.eː,59,false,expert,Kessler2001,,,
Hawaiian-61_go-1-1,Hawaiian-61_go-1,h.e.l.e,65,false,expert,Kessler2001,,,
Latin-61_go-1-1,Latin-61_go-1,iː,64,false,expert,Kessler2001,,,
Navajo-61_go-1-1,Navajo-61_go-1,j.i.ɣ.aː.h,63,false,expert,Kessler2001,,,
Turkish-61_go-1-1,Turkish-61_go-1,j.y.r.y,61,false,expert,Kessler2001,,,
Albanian-62_good-1-1,Albanian-62_good-1,m.i.r,170,false,expert,Kessler2001,,,
English-62_good-1-1,English-62_good-1,g.ʊ.d,167,false,expert,Kessler2001,,,
French-62_good-1-1,French-62_good-1,b.ɔ.n,168,false,expert,Kessler2001,,,
German-62_good-1-1,German-62_good-1,g.uː.t,167,false,expert,Kessler2001,,,
Hawaiian-62_good-1-1,Hawaiian-62_good-1,m.a.i.k.a.ʔ.i,172,false,expert,Kessler2001,,,
Latin-62_good-1-1,Latin-62_good-1,b.o.n.o,168,false,expert,Kessler2001,,,
Navajo-62_good-1-1,Navajo-62_good-1,j.ay.ʔ.ay.tˀ.eː.h,171,false,expert,Kessler2001,,,
Turkish-62_good-1-1,Turkish-62_good-1,i.j.i,169,false,expert,Kessler2001,,,
Albanian-63_grass-1-1,Albanian-63_grass-1,b.a.r,907,false,expert,Kessler2001,,,
English-63_grass-1-1,English-63_grass-1,g.r.a.s,904,false,expert,Kessler2001,,,
French-63_grass-1-1,French-63_grass-1,ɛ.r.b,905,false,expert,Kessler2001,,,
German-63_grass-1-1,German-63_grass-1,g.r.aː.z,904,false,expert,Kessler2001,,,
Hawaiian-63_grass-1-1,Hawaiian-63_grass-1,m.a.u.ʔ.u,910,false,expert,Kessler2001,,,
Latin-63_grass-1-1,Latin-63_grass-1,g.r.aː.m.e.n,909,false,expert,Kessler2001,,,
Navajo-63_grass-1-1,Navajo-63_grass-1,tˡˀ.o.h,908,false,expert,Kessler2001,,,
Turkish-63_grass-1-1,Turkish-63_grass-1,o.t,906,false,expert,Kessler2001,,,
Albanian-64_grease-1-1,Albanian-64_grease-1,ð.j.a.m,393,false,expert,Kessler2001,,,
English-64_grease-1-1,English-64_grease-1,g.r.i.s,391,false,expert,Kessler2001,,,
French-64_grease-1-1,French-64_grease-1,g.r.ɛ.s,391,false,expert,Kessler2001,,,
German-64_grease-1-1,German-64_grease-1,f.e.t,390,false,expert,Kessler2001,,,
Hawaiian-64_grease-1-1,Hawaiian-64_grease-1,ʔ.a.i.l.a,396,false,expert,Kessler2001,,,
Latin-64_grease-1-1,Latin-64_grease-1,a.d.e.p,395,false,expert,Kessler2001,,,
Navajo-64_grease-1-1,Navajo-64_grease-1,kˀ.a.h,394,false,expert,Kessler2001,,,
Turkish-64_grease-1-1,Turkish-64_grease-1,j.a.ɣ,392,false,expert,Kessler2001,,,
Albanian-65_green-1-1,Albanian-65_green-1,ɟ.e.l.b.ə.r,1194,false,expert,Kessler2001,,,
English-65_green-1-1,English-65_green-1,g.r.i.n,1191,false,expert,Kessler2001,,,
French-65_green-1-1,French-65_green-1,v.ɛ.r.t,1192,false,expert,Kessler2001,,,
German-65_green-1-1,German-65_green-1,g.r.yː.n,1191,false,expert,Kessler2001,,,
Hawaiian-65_green-1-1,Hawaiian-65_green-1,ʔ.oː.m.a.ʔ.o.m.a.ʔ.o,1196,false,expert,Kessler2001,,,
Latin-65_green-1-1,Latin-65_green-1,w.i.r.i.d.i,1192,false,expert,Kessler2001,,,
Navajo-65_green-1-1,Navajo-65_green-1,d.oː.tˡˀ.i.ʒ,1195,false,expert,Kessler2001,,,
Turkish-65_green-1-1,Turkish-65_green-1,j.e.ʃ.i.l,1193,false,expert,Kessler2001,,,
Albanian-66_guts-1-1,Albanian-66_guts-1,z.o.rː,103,false,expert,Kessler2001,,,
English-66_guts-1-1,English-66_guts-1,g.ə.t,101,false,expert,Kessler2001,,,
French-66_guts-1-1,French-66_guts-1,ɛ̃.t.ɛ.s.t.ɛ̃,100,false,expert,Kessler2001,,,
German-66_guts-1-1,German-66_guts-1,d.a.r.m,99,false,expert,Kessler2001,,,
Hawaiian-66_guts-1-1,Hawaiian-66_guts-1,n.a.ʔ.a.u,105,false,expert,Kessler2001,,,
Latin-66_guts-1-1,Latin-66_guts-1,i.n.t.e.s.t.iː.n.o,100,false,expert,Kessler2001,,,
Navajo-66_guts-1-1,Navajo-66_guts-1,ʧˀ.iː.ʔ,104,false,expert,Kessler2001,,,
Turkish-66_guts-1-1,Turkish-66_guts-1,b.a.r.s.a.k,102,false,expert,Kessler2001,,,
Albanian-67_hair-1-1,Albanian-67_hair-1,f.l.o.k,382,false,expert,Kessler2001,,,
English-67_hair-1-1,English-67_hair-1,h.ɛ.r,379,false,expert,Kessler2001,,,
French-67_hair-1-1,French-67_hair-1,ʃ.ə.v.ø,380,false,expert,Kessler2001,,,
German-67_hair-1-1,German-67_hair-1,h.aː.r,379,false,expert,Kessler2001,,,
Hawaiian-67_hair-1-1,Hawaiian-67_hair-1,l.a.u.o.h.o,384,false,expert,Kessler2001,,,
Latin-67_hair-1-1,Latin-67_hair-1,k.a.p.i.lː.o,380,false,expert,Kessler2001,,,
Navajo-67_hair-1-1,Navajo-67_hair-1,ʦ.iː.ɣ.a.ʔ,383,false,expert,Kessler2001,,,
Turkish-67_hair-1-1,Turkish-67_hair-1,s.a.ʧ,381,false,expert,Kessler2001,,,
Albanian-68_hand-1-1,Albanian-68_hand-1,d.o.r,1097,false,expert,Kessler2001,,,
English-68_hand-1-1,English-68_hand-1,h.a.n.d,1094,false,expert,Kessler2001,,,
French-68_hand-1-1,French-68_hand-1,m.ɛ̃,1095,false,expert,Kessler2001,,,
German-68_hand-1-1,German-68_hand-1,h.a.n.d,1094,false,expert,Kessler2001,,,
Hawaiian-68_hand-1-1,Hawaiian-68_hand-1,l.i.m.a,1099,false,expert,Kessler2001,,,
Latin-68_hand-1-1,Latin-68_hand-1,m.a.n.u,1095,false,expert,Kessler2001,,,
Navajo-68_hand-1-1,Navajo-68_hand-1,l.a.ʔ,1098,false,expert,Kessler2001,,,
Turkish-68_hand-1-1,Turkish-68_hand-1,e.l,1096,false,expert,Kessler2001,,,
Albanian-69_he-1-1,Albanian-69_he-1,a.i,837,false,expert,Kessler2001,,,
English-69_he-1-1,English-69_he-1,h.i,835,false,expert,Kessler2001,,,
French-69_he-1-1,French-69_he-1,i.l,834,false,expert,Kessler2001,,,
German-69_he-1-1,German-69_he-1,eː.r,833,false,expert,Kessler2001,,,
Hawaiian-69_he-1-1,Hawaiian-69_he-1,i.a,840,false,expert,Kessler2001,,,
Latin-69_he-1-1,Latin-69_he-1,i,839,false,expert,Kessler2001,,,
