ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Navajo-26_count-1,,Navajo,26_count,'ííníshta',iː.n.i.ɬ.t.a.ʔ,iː n i ɬ t a ʔ,,Kessler2001,,false,^ iː . n . i . ɬ . t . a . ʔ $,default
Turkish-26_count-1,,Turkish,26_count,sayıyor,s.a.j,s a j,,Kessler2001,,false,^ s . a . j $,default
Albanian-27_cut-1,,Albanian,27_cut,pres,p.r.e.s,p r e s,,Kessler2001,,false,^ p . r . e . s $,default
English-27_cut-1,,English,27_cut,cuts,k.ə.t,k ə t,,Kessler2001,,true,^ k . ə . t $,default
French-27_cut-1,,French,27_cut,coupe,k.u.p.e,k u p e,,Kessler2001,,true,^ k . u . p . e $,default
German-27_cut-1,,German,27_cut,schneidet,ʃ.n.ai.d,ʃ n ai d,,Kessler2001,,false,^ ʃ . n . ai . d $,default
Hawaiian-27_cut-1,,Hawaiian,27_cut,`oki,ʔ.o.k.i,ʔ o k i,,Kessler2001,,false,^ ʔ . o . k . i $,default
Latin-27_cut-1,,Latin,27_cut,secat,s.e.k.aː,s e k aː,,Kessler2001,,false,^ s . e . k . aː $,default
Navajo-27_cut-1,,Navajo,27_cut,'aháshgéésh,ʔ.a.h.ay.g.eː.ʃ,ʔ a h ay g eː ʃ,,Kessler2001,,false,^ ʔ . a . h . ay . g . eː . ʃ $,default
Turkish-27_cut-1,,Turkish,27_cut,kesiyor,k.e.s,k e s,,Kessler2001,,false,^ k . e . s $,default
Albanian-28_day-1,,Albanian,28_day,ditë,d.i.t,d i t,,Kessler2001,,false,^ d . i . t $,default
English-28_day-1,,English,28_day,day,d.e,d e,,Kessler2001,,false,^ d . e $,default
French-28_day-1,,French,28_day,jour,ʒ.u.r,ʒ u r,,Kessler2001,,false,^ ʒ . u . r $,default
German-28_day-1,,German,28_day,Tag,t.aː.g,t aː g,,Kessler2001,,false,^ t . aː . g $,default
Hawaiian-28_day-1,,Hawaiian,28_day,lā,l.aː,l aː,,Kessler2001,,false,^ l . aː $,default
Latin-28_day-1,,Latin,28_day,dies,d.i.eː,d i eː,,Kessler2001,,false,^ d . i . eː $,default
Navajo-28_day-1,,Navajo,28_day,jį́,ʤ.ĩ́,dʒ ĩ́/ĩ,,Kessler2001,,false,^ ʤ . ĩ́ $,default
Turkish-28_day-1,,Turkish,28_day,gün,g.y.n,g y n,,Kessler2001,,false,^ g . y . n $,default
Albanian-29_die-1,,Albanian,29_die,vdes,v.d.e.s,v d e s,,Kessler2001,,false,^ v . d . e . s $,default
English-29_die-1,,English,29_die,dies,d.ai,d ai,,Kessler2001,,true,^ d . ai $,default
French-29_die-1,,French,29_die,meurt,m.œ.r,m œ r,,Kessler2001,,false,^ m . œ . r $,default
German-29_die-1,,German,29_die,stirbt,ʃ.t.e.r.b,ʃ t e r b,,Kessler2001,,false,^ ʃ . t . e . r . b $,default
Hawaiian-29_die-1,,Hawaiian,29_die,make loa,m.a.k.e,m a k e,,Kessler2001,,false,^ m . a . k . e $,default
Latin-29_die-1,,Latin,29_die,moritur,m.o.r.iː,m o r iː,,Kessler2001,,false,^ m . o . r . iː $,default
Navajo-29_die-1,,Navajo,29_die,daaztsą́,d.aː.z.ʦ.ã́,d aː z ts ã́/ã,,Kessler2001,,false,^ d . aː . z . ʦ . ã́ $,default
Turkish-29_die-1,,Turkish,29_die,ölüyor,ø.l,ø l,,Kessler2001,,false,^ ø . l $,default
Albanian-30_dig-1,,Albanian,30_dig,gërmon,g.ə.r.m.o,g ə r m o,,Kessler2001,,false,^ g . ə . r . m . o $,default
English-30_dig-1,,English,30_dig,digs,d.ɪ.g,d ɪ g,,Kessler2001,,true,^ d . ɪ . g $,default
French-30_dig-1,,French,30_dig,creuse,k.r.ø.z.e,k r ø z e,,Kessler2001,,true,^ k . r . ø . z . e $,default
German-30_dig-1,,German,30_dig,gräbt,g.r.aː.b,g r aː b,,Kessler2001,,false,^ g . r . aː . b $,default
Hawaiian-30_dig-1,,Hawaiian,30_dig,`eli,ʔ.e.l.i,ʔ e l i,,Kessler2001,,false,^ ʔ . e . l . i $,default
Latin-30_dig-1,,Latin,30_dig,fodit,f.o.d.e,f o d e,,Kessler2001,,false,^ f . o . d . e $,default
Navajo-30_dig-1,,Navajo,30_dig,hahashgééd,h.a.h.a.g.eː.d,h a h a g eː d,,Kessler2001,,false,^ h . a . h . a . g . eː . d $,default
Turkish-30_dig-1,,Turkish,30_dig,kazıyor,k.a.z,k a z,,Kessler2001,,false,^ k . a . z $,default
Albanian-31_dirty-1,,Albanian,31_dirty,ndyrë,n.d.y.r,n d y r,,Kessler2001,,false,^ n . d . y . r $,default
English-31_dirty-1,,English,31_dirty,dirty,d.ə.r.t.i,d ə r t i,,Kessler2001,,true,^ d . ə . r . t . i $,default
French-31_dirty-1,,French,31_dirty,sale,s.a.l,s a l,,Kessler2001,,true,^ s . a . l $,default
German-31_dirty-1,,German,31_dirty,schmutzig,ʃ.m.u.ʦ.i.x,ʃ m u ts i x,,Kessler2001,,false,^ ʃ . m . u . ʦ . i . x $,default
Hawaiian-31_dirty-1,,Hawaiian,31_dirty,lepo,l.e.p.o,l e p o,,Kessler2001,,false,^ l . e . p . o $,default
Latin-31_dirty-1,,Latin,31_dirty,sordidus,s.o.r.d.i.d.o,s o r d i d o,,Kessler2001,,false,^ s . o . r . d . i . d . o $,default
Navajo-31_dirty-1,,Navajo,31_dirty,baa'ih,b.aː.ʔ.i.h,b aː ʔ i h,,Kessler2001,,false,^ b . aː . ʔ . i . h $,default
Turkish-31_dirty-1,,Turkish,31_dirty,pis,p.i.s,p i s,,Kessler2001,,true,^ p . i . s $,default
Albanian-32_dog-1,,Albanian,32_dog,qen,c.e.n,c e n,,Kessler2001,,true,^ c . e . n $,default
English-32_dog-1,,English,32_dog,dog,d.ɑ.g,d ɑ g,,Kessler2001,,false,^ d . ɑ . g $,default
French-32_dog-1,,French,32_dog,chien,ʃ.j.ɛ.n,ʃ j ɛ n,,Kessler2001,,false,^ ʃ . j . ɛ . n $,default
German-32_dog-1,,German,32_dog,Hund,h.u.n.d,h u n d,,Kessler2001,,false,^ h . u . n . d $,default
Hawaiian-32_dog-1,,Hawaiian,32_dog,`īlio,ʔ.iː.l.i.o,ʔ iː l i o,,Kessler2001,,false,^ ʔ . iː . l . i . o $,default
Latin-32_dog-1,,Latin,32_dog,canis,k.a.n.i,k a n i,,Kessler2001,,false,^ k . a . n . i $,default
Navajo-32_dog-1,,Navajo,32_dog,ƚééchąą'í,ɬ.eː.ʧ.ãː.ʔ.i,ɬ eː tʃ ãː ʔ i,,Kessler2001,,false,^ ɬ . eː . ʧ . ãː . ʔ . i $,default
Turkish-32_dog-1,,Turkish,32_dog,köpek,k.ø.p.e.k,k ø p e k,,Kessler2001,,false,^ k . ø . p . e . k $,default
Albanian-33_drink-1,,Albanian,33_drink,pi,p.i,p i,,Kessler2001,,false,^ p . i $,default
English-33_drink-1,,English,33_drink,drinks,d.r.ɪ.ŋ.k,d r ɪ ŋ k,,Kessler2001,,false,^ d . r . ɪ . ŋ . k $,default
French-33_drink-1,,French,33_drink,bois,b.w.a,b w a,,Kessler2001,,false,^ b . w . a $,default
German-33_drink-1,,German,33_drink,trinkt,t.r.i.ŋ.k,t r i ŋ k,,Kessler2001,,false,^ t . r . i . ŋ . k $,default
Hawaiian-33_drink-1,,Hawaiian,33_drink,inu,i.n.u,i n u,,Kessler2001,,false,^ i . n . u $,default
Latin-33_drink-1,,Latin,33_drink,bibit,b.i.b.e,b i b e,,Kessler2001,,false,^ b . i . b . e $,default
Navajo-33_drink-1,,Navajo,33_drink,'adlą́,ʔ.a.dˡ.ã́,ʔ a dˡ ã́/ã,,Kessler2001,,false,^ ʔ . a . dˡ . ã́ $,default
Turkish-33_drink-1,,Turkish,33_drink,içiyor,i.ʧ,i tʃ,,Kessler2001,,false,^ i . ʧ $,default
Albanian-34_dry-1,,Albanian,34_dry,thatë,θ.a.t,θ a t,,Kessler2001,,false,^ θ . a . t $,default
English-34_dry-1,,English,34_dry,dry,d.r.ai,d r ai,,Kessler2001,,false,^ d . r . ai $,default
French-34_dry-1,,French,34_dry,sec,s.ɛ.ʃ,s ɛ ʃ,,Kessler2001,,false,^ s . ɛ . ʃ $,default
German-34_dry-1,,German,34_dry,trocken,t.r.o.k.ə.n,t r o k ə n,,Kessler2001,,false,^ t . r . o . k . ə . n $,default
Hawaiian-34_dry-1,,Hawaiian,34_dry,malo`o,m.a.l.o.ʔ.o,m a l o ʔ o,,Kessler2001,,false,^ m . a . l . o . ʔ . o $,default
Latin-34_dry-1,,Latin,34_dry,siccus,s.i.kː.o,s i kː o,,Kessler2001,,false,^ s . i . kː . o $,default
Navajo-34_dry-1,,Navajo,34_dry,yíƚtseii,j.i.ɬ.ʦ.e.iː,j i ɬ ts e iː,,Kessler2001,,false,^ j . i . ɬ . ʦ . e . iː $,default
Turkish-34_dry-1,,Turkish,34_dry,kuru,k.u.r.u,k u r u,,Kessler2001,,false,^ k . u . r . u $,default
Albanian-35_dull-1,,Albanian,35_dull,pa mprehtë,m.p.r.e.h.t,m p r e h t,,Kessler2001,,false,^ m . p . r . e . h . t $,default
English-35_dull-1,,English,35_dull,dull,d.ə.l,d ə l,,Kessler2001,,false,^ d . ə . l $,default
French-35_dull-1,,French,35_dull,émoussé,e.m.u.s.e,e m u s e,,Kessler2001,,false,^ e . m . u . s . e $,default
German-35_dull-1,,German,35_dull,stumpf,ʃ.t.u.m.p͡f,ʃ t u m pf,,Kessler2001,,false,^ ʃ . t . u . m . p͡f $,default
Hawaiian-35_dull-1,,Hawaiian,35_dull,kūmūmū,k.uː.m.uː.m.uː,k uː m uː m uː,,Kessler2001,,false,^ k . uː . m . uː . m . uː $,default
Latin-35_dull-1,,Latin,35_dull,hebes,h.e.b.e.t,h e b e t,,Kessler2001,,false,^ h . e . b . e . t $,default
Navajo-35_dull-1,,Navajo,35_dull,doo deení da,d.eː.n.i,d eː n i,,Kessler2001,,false,^ d . eː . n . i $,default
Turkish-35_dull-1,,Turkish,35_dull,kör,k.ø.r,k ø r,,Kessler2001,,true,^ k . ø . r $,default
Albanian-36_dust-1,,Albanian,36_dust,pluhur,p.l.u.h.u.r,p l u h u r,,Kessler2001,,false,^ p . l . u . h . u . r $,default
English-36_dust-1,,English,36_dust,dust,d.ə.s.t,d ə s t,,Kessler2001,,false,^ d . ə . s . t $,default
French-36_dust-1,,French,36_dust,poussière,p.u.s.j.ɛ.r,p u s j ɛ r,,Kessler2001,,false,^ p . u . s . j . ɛ . r $,default
German-36_dust-1,,German,36_dust,Staub,ʃ.t.au.b,ʃ t au b,,Kessler2001,,false,^ ʃ . t . au . b $,default
Hawaiian-36_dust-1,,Hawaiian,36_dust,`ehu,ʔ.e.h.u,ʔ e h u,,Kessler2001,,false,^ ʔ . e . h . u $,default
Latin-36_dust-1,,Latin,36_dust,pulvis,p.u.l.w.i.s,p u l w i s,,Kessler2001,,false,^ p . u . l . w . i . s $,default
Navajo-36_dust-1,,Navajo,36_dust,ƚeezh,ɬ.eː.ʒ,ɬ eː ʒ,,Kessler2001,,false,^ ɬ . eː . ʒ $,default
Turkish-36_dust-1,,Turkish,36_dust,toz,t.o.z,t o z,,Kessler2001,,false,^ t . o . z $,default
Albanian-37_ear-1,,Albanian,37_ear,vesh,v.e.ʃ,v e ʃ,,Kessler2001,,false,^ v . e . ʃ $,default
English-37_ear-1,,English,37_ear,ear,ɪ.r,ɪ r,,Kessler2001,,false,^ ɪ . r $,default
French-37_ear-1,,French,37_ear,oreille,ɔ.r.ɛ.j,ɔ r ɛ j,,Kessler2001,,false,^ ɔ . r . ɛ . j $,default
German-37_ear-1,,German,37_ear,Ohr,oː.r,oː r,,Kessler2001,,false,^ oː . r $,default
Hawaiian-37_ear-1,,Hawaiian,37_ear,pepeiao,p.e.p.e.i.a.o,p e p e i a o,,Kessler2001,,false,^ p . e . p . e . i . a . o $,default
Latin-37_ear-1,,Latin,37_ear,auris,au.r.i,au r i,,Kessler2001,,false,^ au . r . i $,default
Navajo-37_ear-1,,Navajo,37_ear,'ajaa',ʤ.aː.ʔ,dʒ aː ʔ,,Kessler2001,,false,^ ʤ . aː . ʔ $,default
Turkish-37_ear-1,,Turkish,37_ear,kulak,k.u.l.a.k,k u l a k,,Kessler2001,,false,^ k . u . l . a . k $,default
Albanian-38_earth-1,,Albanian,38_earth,dhe,ð.e.r,ð e r,,Kessler2001,,false,^ ð . e . r $,default
English-38_earth-1,,English,38_earth,earth,ə.r.θ,ə r θ,,Kessler2001,,false,^ ə . r . θ $,default
French-38_earth-1,,French,38_earth,terre,t.ɛ.r,t ɛ r,,Kessler2001,,false,^ t . ɛ . r $,default
German-38_earth-1,,German,38_earth,Erde,eː.r.d.ə,eː r d ə,,Kessler2001,,false,^ eː . r . d . ə $,default
Hawaiian-38_earth-1,,Hawaiian,38_earth,lepo,l.e.p.o,l e p o,,Kessler2001,,false,^ l . e . p . o $,default
Latin-38_earth-1,,Latin,38_earth,terra,t.e.rː.a,t e rː a,,Kessler2001,,false,^ t . e . rː . a $,default
Navajo-38_earth-1,,Navajo,38_earth,ƚeezh,ɬ.eː.ʒ,ɬ eː ʒ,,Kessler2001,,false,^ ɬ . eː . ʒ $,default
Turkish-38_earth-1,,Turkish,38_earth,toprak,t.o.p.r.a.k,t o p r a k,,Kessler2001,,false,^ t . o . p . r . a . k $,default
Albanian-39_eat-1,,Albanian,39_eat,ha,h.a,h a,,Kessler2001,,false,^ h . a $,default
English-39_eat-1,,English,39_eat,eats,i.t,i t,,Kessler2001,,false,^ i . t $,default
French-39_eat-1,,French,39_eat,mange,m.ɑ̃.ʒ.e,m ɑ̃ ʒ e,,Kessler2001,,false,^ m . ɑ̃ . ʒ . e $,default
German-39_eat-1,,German,39_eat,ißt,e.s,e s,,Kessler2001,,false,^ e . s $,default
Hawaiian-39_eat-1,,Hawaiian,39_eat,`ai,ʔ.a.i,ʔ a i,,Kessler2001,,false,^ ʔ . a . i $,default
Latin-39_eat-1,,Latin,39_eat,edit,e.d.e,e d e,,Kessler2001,,false,^ e . d . e $,default
Navajo-39_eat-1,,Navajo,39_eat,'ayą́,ʔ.a.j.ã́,ʔ a j ã́/ã,,Kessler2001,,false,^ ʔ . a . j . ã́ $,default
Turkish-39_eat-1,,Turkish,39_eat,yiyor,j.e,j e,,Kessler2001,,false,^ j . e $,default
Albanian-40_egg-1,,Albanian,40_egg,vezë,v.e.z,v e z,,Kessler2001,,false,^ v . e . z $,default
English-40_egg-1,,English,40_egg,egg,ɛ.g,ɛ g,,Kessler2001,,true,^ ɛ . g $,default
French-40_egg-1,,French,40_egg,œuf,œ.f,œ f,,Kessler2001,,false,^ œ . f $,default
German-40_egg-1,,German,40_egg,Ei,ai,ai,,Kessler2001,,false,^ ai $,default
Hawaiian-40_egg-1,,Hawaiian,40_egg,hua,h.u.a,h u a,,Kessler2001,,false,^ h . u . a $,default
Latin-40_egg-1,,Latin,40_egg,ovom,oː.w.o,oː w o,,Kessler2001,,false,^ oː . w . o $,default
Navajo-40_egg-1,,Navajo,40_egg,'ayęęzhii,j.ẽː.ʒ.iː,j ẽː ʒ iː,,Kessler2001,,false,^ j . ẽː . ʒ . iː $,default
Turkish-40_egg-1,,Turkish,40_egg,yumurta,j.u.m.u.r.t.a,j u m u r t a,,Kessler2001,,false,^ j . u . m . u . r . t . a $,default
Albanian-41_eye-1,,Albanian,41_eye,sy,s.y.r,s y r,,Kessler2001,,false,^ s . y . r $,default
English-41_eye-1,,English,41_eye,eye,ai,ai,,Kessler2001,,false,^ ai $,default
French-41_eye-1,,French,41_eye,œil,œ.j,œ j,,Kessler2001,,false,^ œ . j $,default
German-41_eye-1,,German,41_eye,Auge,au.g.ə,au g ə,,Kessler2001,,false,^ au . g . ə $,default
Hawaiian-41_eye-1,,Hawaiian,41_eye,maka,m.a.k.a,m a k a,,Kessler2001,,false,^ m . a . k . a $,default
Latin-41_eye-1,,Latin,41_eye,oculus,o.k.u.l.o,o k u l o,,Kessler2001,,false,^ o . k . u . l . o $,default
Navajo-41_eye-1,,Navajo,41_eye,'anáá',n.aː.ʔ,n aː ʔ,,Kessler2001,,false,^ n . aː . ʔ $,default
Turkish-41_eye-1,,Turkish,41_eye,göz,g.ø.z,g ø z,,Kessler2001,,false,^ g . ø . z $,default
Albanian-42_fall-1,,Albanian,42_fall,bie,b.i.e,b i e,,Kessler2001,,false,^ b . i . e $,default
English-42_fall-1,,English,42_fall,falls,f.ɔ.l,f ɔ l,,Kessler2001,,false,^ f . ɔ . l $,default
French-42_fall-1,,French,42_fall,tombe,t.ɔ̃.b.e,t ɔ̃ b e,,Kessler2001,,true,^ t . ɔ̃ . b . e $,default
German-42_fall-1,,German,42_fall,fällt,f.a.l,f a l,,Kessler2001,,false,^ f . a . l $,default
Hawaiian-42_fall-1,,Hawaiian,42_fall,hina,h.i.n.a,h i n a,,Kessler2001,,false,^ h . i . n . a $,default
Latin-42_fall-1,,Latin,42_fall,cadit,k.a.d.e,k a d e,,Kessler2001,,false,^ k . a . d . e $,default
Navajo-42_fall-1,,Navajo,42_fall,naashtƚíísh,n.aː.tˡ.iː.ʃ,n aː tˡ iː ʃ,,Kessler2001,,false,^ n . aː . tˡ . iː . ʃ $,default
Turkish-42_fall-1,,Turkish,42_fall,düşüyor,d.y.ʃ,d y ʃ,,Kessler2001,,false,^ d . y . ʃ $,default
Albanian-43_far-1,,Albanian,43_far,larg,l.a.r.g,l a r g,,Kessler2001,,true,^ l . a . r . g $,default
English-43_far-1,,English,43_far,far,f.ɑ.r,f ɑ r,,Kessler2001,,false,^ f . ɑ . r $,default
French-43_far-1,,French,43_far,loin,l.w.ɛ̃,l w ɛ̃,,Kessler2001,,false,^ l . w . ɛ̃ $,default
German-43_far-1,,German,43_far,fern,f.e.r.n,f e r n,,Kessler2001,,false,^ f . e . r . n $,default
Hawaiian-43_far-1,,Hawaiian,43_far,mamao,m.a.m.a.o,m a m a o,,Kessler2001,,false,^ m . a . m . a . o $,default
Latin-43_far-1,,Latin,43_far,procul,p.r.o.k.u.l,p r o k u l,,Kessler2001,,false,^ p . r . o . k . u . l $,default
Navajo-43_far-1,,Navajo,43_far,nízahgóó,n.i.z.a.h,n i z a h,,Kessler2001,,false,^ n . i . z . a . h $,default
Turkish-43_far-1,,Turkish,43_far,uzak,u.z.a.k,u z a k,,Kessler2001,,false,^ u . z . a . k $,default
Albanian-44_father-1,,Albanian,44_father,babë,b.a.b.ə,b a b ə,,Kessler2001,,true,^ b . a . b . ə $,default
English-44_father-1,,English,44_father,father,f.ɑ.ð.ə.r,f ɑ ð ə r,,Kessler2001,,false,^ f . ɑ . ð . ə . r $,default
French-44_father-1,,French,44_father,père,p.ɛ.r,p ɛ r,,Kessler2001,,false,^ p . ɛ . r $,default
German-44_father-1,,German,44_father,Vater,f.aː.t.ə.r,f aː t ə r,,Kessler2001,,false,^ f . aː . t . ə . r $,default
Hawaiian-44_father-1,,Hawaiian,44_father,makua kāne,m.a.k.u.a.k.aː.n.e,m a k u a k aː n e,,Kessler2001,,false,^ m . a . k . u . a . k . aː . n . e $,default
Latin-44_father-1,,Latin,44_father,pater,p.a.t.r,p a t r,,Kessler2001,,false,^ p . a . t . r $,default
Navajo-44_father-1,,Navajo,44_father,'ataa',t.aː.ʔ,t aː ʔ,,Kessler2001,,false,^ t . aː . ʔ $,default
Turkish-44_father-1,,Turkish,44_father,baba,b.a.b.a,b a b a,,Kessler2001,,false,^ b . a . b . a $,default
Albanian-45_feather-1,,Albanian,45_feather,pendë,p.e.n.d,p e n d,,Kessler2001,,false,^ p . e . n . d $,default
English-45_feather-1,,English,45_feather,feather,f.ɛ.ð.ə.r,f ɛ ð ə r,,Kessler2001,,false,^ f . ɛ . ð . ə . r $,default
French-45_feather-1,,French,45_feather,plume,p.l.y.m,p l y m,,Kessler2001,,false,^ p . l . y . m $,default
German-45_feather-1,,German,45_feather,Feder,f.eː.d.ə.r,f eː d ə r,,Kessler2001,,false,^ f . eː . d . ə . r $,default
Hawaiian-45_feather-1,,Hawaiian,45_feather,hulu,h.u.l.u,h u l u,,Kessler2001,,false,^ h . u . l . u $,default
Latin-45_feather-1,,Latin,45_feather,penna,p.e.nː.a,p e nː a,,Kessler2001,,false,^ p . e . nː . a $,default
Navajo-45_feather-1,,Navajo,45_feather,'at'a',tˀ.a.ʔ,tˀ a ʔ,,Kessler2001,,false,^ tˀ . a . ʔ $,default
Turkish-45_feather-1,,Turkish,45_feather,tüy,t.y.j,t y j,,Kessler2001,,false,^ t . y . j $,default
Albanian-46_few-1,,Albanian,46_few,pak,p.a.k,p a k,,Kessler2001,,true,^ p . a . k $,default
English-46_few-1,,English,46_few,few,f.j.u,f j u,,Kessler2001,,false,^ f . j . u $,default
French-46_few-1,,French,46_few,peu de,p.ø,p ø,,Kessler2001,,false,^ p . ø $,default
German-46_few-1,,German,46_few,wenige,v.eː.n.i.g,v eː n i g,,Kessler2001,,false,^ v . eː . n . i . g $,default
Hawaiian-46_few-1,,Hawaiian,46_few,kaka`ikahi,k.a.k.a.ʔ.i.k.a.h.i,k a k a ʔ i k a h i,,Kessler2001,,false,^ k . a . k . a . ʔ . i . k . a . h . i $,default
Latin-46_few-1,,Latin,46_few,pauci,p.au.k.o,p au k o,,Kessler2001,,false,^ p . au . k . o $,default
Navajo-46_few-1,,Navajo,46_few,t'áá díkwíí,d.i.k.w.iː,d i k w iː,,Kessler2001,,false,^ d . i . k . w . iː $,default
Turkish-46_few-1,,Turkish,46_few,az,a.z,a z,,Kessler2001,,false,^ a . z $,default
Albanian-47_fight-1,,Albanian,47_fight,lufton,l.u.f.t.o,l u f t o,,Kessler2001,,true,^ l . u . f . t . o $,default
English-47_fight-1,,English,47_fight,fights,f.ai.t,f ai t,,Kessler2001,,false,^ f . ai . t $,default
French-47_fight-1,,French,47_fight,bat,b.a.t,b a t,,Kessler2001,,false,^ b . a . t $,default
German-47_fight-1,,German,47_fight,kämpft,k.a.m.p͡f,k a m pf,,Kessler2001,,true,^ k . a . m . p͡f $,default
Hawaiian-47_fight-1,,Hawaiian,47_fight,hakakā,h.a.k.a.k.aː,h a k a k aː,,Kessler2001,,false,^ h . a . k . a . k . aː $,default
Latin-47_fight-1,,Latin,47_fight,pugnat,p.u.g.n.aː,p u g n aː,,Kessler2001,,false,^ p . u . g . n . aː $,default
Navajo-47_fight-1,,Navajo,47_fight,'ahishgą́,ʔ.a.h.i.g.ã́,ʔ a h i g ã́/ã,,Kessler2001,,false,^ ʔ . a . h . i . g . ã́ $,default
Turkish-47_fight-1,,Turkish,47_fight,dövüşüyor,d.ø.v.y.ʃ,d ø v y ʃ,,Kessler2001,,false,^ d . ø . v . y . ʃ $,default
Albanian-48_fire-1,,Albanian,48_fire,zjarr,z.j.a.rː,z j a rː,,Kessler2001,,false,^ z . j . a . rː $,default
English-48_fire-1,,English,48_fire,fire,f.ai.ə.r,f ai ə r,,Kessler2001,,false,^ f . ai . ə . r $,default
French-48_fire-1,,French,48_fire,feu,f.ø,f ø,,Kessler2001,,false,^ f . ø $,default
German-48_fire-1,,German,48_fire,Feuer,f.oi.ə.r,f oi ə r,,Kessler2001,,false,^ f . oi . ə . r $,default
Hawaiian-48_fire-1,,Hawaiian,48_fire,ahi,a.h.i,a h i,,Kessler2001,,false,^ a . h . i $,default
Latin-48_fire-1,,Latin,48_fire,ignis,i.g.n.i,i g n i,,Kessler2001,,false,^ i . g . n . i $,default
Navajo-48_fire-1,,Navajo,48_fire,kǫ',k.õ.ʔ,k õ ʔ,,Kessler2001,,false,^ k . õ . ʔ $,default
Turkish-48_fire-1,,Turkish,48_fire,ateş,a.t.e.ʃ,a t e ʃ,,Kessler2001,,true,^ a . t . e . ʃ $,default
Albanian-49_fish-1,,Albanian,49_fish,peshk,p.e.ʃ.k,p e ʃ k,,Kessler2001,,true,^ p . e . ʃ . k $,default
English-49_fish-1,,English,49_fish,fish,f.ɪ.ʃ,f ɪ ʃ,,Kessler2001,,false,^ f . ɪ . ʃ $,default
French-49_fish-1,,French,49_fish,poisson,p.w.a.s.ɔ̃,p w a s ɔ̃,,Kessler2001,,false,^ p . w . a . s . ɔ̃ $,default
German-49_fish-1,,German,49_fish,Fisch,f.i.ʃ,f i ʃ,,Kessler2001,,false,^ f . i . ʃ $,default
Hawaiian-49_fish-1,,Hawaiian,49_fish,i`a,i.ʔ.a,i ʔ a,,Kessler2001,,false,^ i . ʔ . a $,default
Latin-49_fish-1,,Latin,49_fish,piscis,p.i.s.k.i,p i s k i,,Kessler2001,,false,^ p . i . s . k . i $,default
Navajo-49_fish-1,,Navajo,49_fish,ƚóó',ɬ.oː.ʔ,ɬ oː ʔ,,Kessler2001,,false,^ ɬ . oː . ʔ $,default
Turkish-49_fish-1,,Turkish,49_fish,balık,b.a.l.ɯ.k,b a l ɯ k,,Kessler2001,,false,^ b . a . l . ɯ . k $,default
Albanian-50_five-1,,Albanian,50_five,pesë,p.e.s.ə,p e s ə,,Kessler2001,,false,^ p . e . s . ə $,default
English-50_five-1,,English,50_five,five,f.ai.v,f ai v,,Kessler2001,,false,^ f . ai . v $,default
French-50_five-1,,French,50_five,cinq,s.ɛ̃.k,s ɛ̃ k,,Kessler2001,,false,^ s . ɛ̃ . k $,default
German-50_five-1,,German,50_five,fünf,f.y.n.f,f y n f,,Kessler2001,,false,^ f . y . n . f $,default
Hawaiian-50_five-1,,Hawaiian,50_five,lima,l.i.m.a,l i m a,,Kessler2001,,false,^ l . i . m . a $,default
Latin-50_five-1,,Latin,50_five,quinque,kw.iː.n.kw.e,kʷ iː n kʷ e,,Kessler2001,,false,^ kw . iː . n . kw . e $,default
Navajo-50_five-1,,Navajo,50_five,'ashdla',ʔ.a.ʃ.dˡ.a.ʔ,ʔ a ʃ dˡ a ʔ,,Kessler2001,,false,^ ʔ . a . ʃ . dˡ . a . ʔ $,default
Turkish-50_five-1,,Turkish,50_five,beş,b.e.ʃ,b e ʃ,,Kessler2001,,false,^ b . e . ʃ $,default
Albanian-51_flow-1,,Albanian,51_flow,rrjedh,rː.e.ð,rː e ð,,Kessler2001,,false,^ rː . e . ð $,default
English-51_flow-1,,English,51_flow,flows,f.l.o,f l o,,Kessler2001,,false,^ f . l . o $,default
French-51_flow-1,,French,51_flow,coule,k.u.l.e,k u l e,,Kessler2001,,false,^ k . u . l . e $,default
German-51_flow-1,,German,51_flow,fließt,f.l.iː.s,f l iː s,,Kessler2001,,false,^ f . l . iː . s $,default
Hawaiian-51_flow-1,,Hawaiian,51_flow,kahe,k.a.h.e,k a h e,,Kessler2001,,false,^ k . a . h . e $,default
Latin-51_flow-1,,Latin,51_flow,fluit,f.l.u.e,f l u e,,Kessler2001,,false,^ f . l . u . e $,default
Navajo-51_flow-1,,Navajo,51_flow,yígeeh,j.i.g.eː.h,j i g eː h,,Kessler2001,,false,^ j . i . g . eː . h $,default
Turkish-51_flow-1,,Turkish,51_flow,akıyor,a.k,a k,,Kessler2001,,false,^ a . k $,default
Albanian-52_flower-1,,Albanian,52_flower,lule,l.u.l,l u l,,Kessler2001,,true,^ l . u . l $,default
English-52_flower-1,,English,52_flower,flower,f.l.au.ə.r,f l au ə r,,Kessler2001,,true,^ f . l . au . ə . r $,default
French-52_flower-1,,French,52_flower,fleur,f.l.œ.r,f l œ r,,Kessler2001,,false,^ f . l . œ . r $,default
German-52_flower-1,,German,52_flower,Blume,b.l.uː.m,b l uː m,,Kessler2001,,false,^ b . l . uː . m $,default
Hawaiian-52_flower-1,,Hawaiian,52_flower,pua,p.u.a,p u a,,Kessler2001,,false,^ p . u . a $,default
